kode_prov,kode_kab,kode_kec,kode_desa,kode_sls,kode_subsls,id_rt,id_art,r420a,r420b,r421,r421_desk,r422,r423,r424,r425,r426,r421_kode
14,1,10,14,1,0,54,2,1.0,1.0,24,LOUNDRY,1.0,0.0,11,1.0,1.0,24.0
14,1,10,12,1,0,34,1,1.0,1.0,12,KONTER HP,0.0,0.0,11,2.0,4.0,12.0
14,1,10,14,3,0,67,1,1.0,1.0,03,PETANI KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,10,14,3,0,83,1,1.0,1.0,03,KEBUN SAWIT SENDIRI,0.0,0.0,11,2.0,1.0,3.0
14,1,10,14,3,0,90,4,1.0,1.0,03,PETANI SAWIT,0.0,0.0,11,1.0,1.0,3.0
14,1,10,14,3,0,94,3,1.0,1.0,24,LOUNDRY,1.0,0.0,11,1.0,1.0,24.0
14,1,10,14,3,0,95,2,1.0,1.0,03,PETANI KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,10,14,3,0,102,1,1.0,1.0,03,KEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,10,14,3,0,104,1,1.0,1.0,03,PETANI KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,10,14,3,0,112,1,1.0,1.0,03,PETANI KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,10,14,1,0,98,1,1.0,1.0,12,RUKO JUALAN PAKAIAN,0.0,0.0,11,1.0,1.0,12.0
14,1,10,14,3,0,99,1,1.0,1.0,03,PETANI SAWIT,0.0,0.0,11,1.0,1.0,3.0
14,1,10,14,3,0,107,1,1.0,1.0,03,PETANI KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,10,14,3,0,103,5,1.0,1.0,03,PETANI KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,10,14,3,0,111,2,1.0,1.0,03,PETANI KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,10,14,3,0,110,1,1.0,1.0,03,PETANI KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,10,16,1,0,3,1,1.0,1.0,08,MEMBUAT KUNSEN PINTU ,0.0,0.0,11,1.0,1.0,8.0
14,1,10,16,1,0,6,5,1.0,1.0,24,PHOTOGRAFER PERNIKAHAN,0.0,0.0,11,1.0,1.0,24.0
14,1,10,16,1,0,8,2,1.0,1.0,12,JUALAN PULSA,0.0,0.0,11,1.0,8.0,12.0
14,1,10,14,2,0,69,2,1.0,1.0,12,WARUNG SEMBAKO,0.0,0.0,10,1.0,1.0,12.0
14,1,10,14,2,0,99,1,1.0,1.0,03,KEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,10,14,2,0,96,1,1.0,1.0,08,PERABOT,0.0,0.0,11,1.0,1.0,8.0
14,1,10,14,2,0,105,1,1.0,1.0,03,PETANI KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,10,14,2,0,107,1,1.0,1.0,03,KEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,10,14,2,0,111,1,1.0,1.0,12,WARUNG SEMBAKO,0.0,0.0,11,2.0,1.0,12.0
14,1,10,14,3,0,118,1,1.0,1.0,19,PERCETAKAN FOTO,0.0,0.0,11,1.0,1.0,19.0
14,1,10,13,3,0,52,3,1.0,1.0,12,WARUNG KELONTONG,0.0,2.0,11,1.0,3.0,12.0
14,1,10,13,3,0,51,1,1.0,1.0,12,TOKO PERNAK PERNIK,0.0,2.0,11,2.0,1.0,12.0
14,1,10,13,3,0,62,3,1.0,1.0,12,JUALAN BUAH MUSIMAN,0.0,1.0,11,1.0,3.0,12.0
14,1,10,13,3,0,66,1,1.0,1.0,12,USAHA VARIASI MOTOR,0.0,1.0,11,1.0,3.0,12.0
14,1,10,16,1,0,20,1,1.0,3.0,12,BENGEL MOBIL,2.0,0.0,11,2.0,4.0,12.0
14,1,10,16,2,0,20,1,1.0,1.0,08,SOMEL,3.0,0.0,01,3.0,1.0,8.0
14,1,10,16,2,0,25,1,1.0,1.0,08,SOMEL KAYU,3.0,0.0,01,3.0,1.0,8.0
14,1,10,14,1,0,18,2,1.0,1.0,12,CONTER HP / PULSA,0.0,0.0,11,1.0,1.0,12.0
14,1,10,17,2,0,62,1,1.0,1.0,12,USAHA MAKANANA JAJANAN RINGAN,0.0,1.0,11,1.0,32.0,12.0
14,1,10,16,2,0,23,1,1.0,1.0,08,SOMEL KAYU,4.0,0.0,01,3.0,1.0,8.0
14,1,10,17,1,0,21,1,1.0,1.0,24,USAHA TRAVEL,0.0,0.0,11,1.0,1.0,24.0
14,1,10,17,1,0,94,1,1.0,1.0,12,WARUNG KELONTONG,0.0,1.0,11,2.0,1.0,12.0
14,1,10,17,2,0,7,1,1.0,1.0,10,MEMPUNYAI DEPOT AIR MINUM ISI ULANG,1.0,0.0,01,1.0,4.0,10.0
14,1,10,17,4,0,21,3,1.0,1.0,01,SAWAH,0.0,0.0,11,1.0,1.0,1.0
14,1,10,17,2,0,1,2,1.0,1.0,14,JUALAN MIE PEDAS,0.0,1.0,11,1.0,1.0,14.0
14,1,10,17,2,0,3,1,1.0,1.0,22,MENJUAL OBAT KESEHATAN,0.0,1.0,01,1.0,31.0,22.0
14,1,10,17,4,0,52,1,1.0,1.0,12,JUALAN PULSA,0.0,0.0,11,1.0,4.0,12.0
14,1,10,29,2,0,25,3,1.0,1.0,12,KONTER HP,3.0,0.0,11,2.0,8.0,12.0
14,1,10,28,2,0,19,5,1.0,1.0,12,JUALAN PULSA,0.0,0.0,11,1.0,1.0,12.0
14,1,10,29,3,0,33,1,1.0,1.0,12,PENYEDIA JASA SERVICE HANDPHONE,2.0,0.0,11,2.0,16.0,12.0
14,1,10,31,1,0,47,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,11,2.0,1.0,3.0
14,1,10,31,1,0,71,4,1.0,1.0,12,MENJUAL PULSA,0.0,0.0,11,1.0,1.0,12.0
14,1,10,31,1,0,66,1,1.0,1.0,11,JASA BANGUNAN,2.0,0.0,11,2.0,1.0,11.0
14,1,10,30,1,0,18,1,1.0,1.0,14,JUALAN KUE RUMAHAN,0.0,0.0,11,1.0,8.0,14.0
14,1,10,31,3,0,48,2,1.0,1.0,24,JASA ANGKUTAN,0.0,0.0,11,1.0,1.0,24.0
14,1,10,31,3,0,69,2,1.0,1.0,13,JASA ANGKUTAN,0.0,0.0,11,1.0,1.0,13.0
14,1,10,30,2,0,31,2,1.0,1.0,24,MENJAHIT BAJU,0.0,1.0,11,1.0,4.0,24.0
14,1,10,32,1,0,51,2,1.0,1.0,12,PEDAGANG PAKAIAN,0.0,0.0,11,2.0,7.0,12.0
14,1,10,30,1,0,64,1,1.0,1.0,03,POTONG KARET KEBUN ORANG,0.0,0.0,11,1.0,3.0,3.0
14,1,10,31,3,0,56,4,1.0,1.0,12,JUALAN SARAPAN DAN GORENGAN,0.0,1.0,11,1.0,1.0,12.0
14,1,10,31,1,0,2,2,1.0,1.0,24,JASA MENJAHIT,0.0,0.0,11,1.0,1.0,24.0
14,1,10,31,1,0,1,1,1.0,1.0,12,PENJUAL LOMANG,0.0,1.0,11,1.0,1.0,12.0
14,1,10,31,1,0,4,1,1.0,1.0,03,KEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,10,31,1,0,69,5,1.0,1.0,12,WARUNG BARANG HARIAN,0.0,3.0,11,1.0,1.0,12.0
14,1,10,31,1,0,81,1,1.0,1.0,12,JUAL BELI HP DAN HONDA ONLINE,0.0,0.0,11,1.0,15.0,12.0
14,1,10,31,2,0,12,1,1.0,1.0,03,KEBUN KARET ,1.0,0.0,11,1.0,1.0,3.0
14,1,10,31,2,0,16,2,1.0,1.0,12,WARUNG BARANG HARIAN,0.0,0.0,11,1.0,1.0,12.0
14,1,10,31,2,0,18,1,1.0,1.0,19,TOKO ALAT TULIS DAN FOTOCOPY,0.0,1.0,11,1.0,1.0,19.0
14,1,10,31,2,0,22,1,1.0,1.0,24,JASA ANGKUTAN,0.0,0.0,11,1.0,1.0,24.0
14,1,10,31,2,0,24,1,1.0,1.0,03,JUALA BELI KARET,10.0,0.0,11,4.0,1.0,3.0
14,1,10,32,2,0,46,1,1.0,1.0,03,PETANI SAWIT,0.0,1.0,11,1.0,1.0,3.0
14,1,10,32,2,0,35,2,1.0,1.0,14,PEDAGANG GORENGAN,1.0,0.0,11,1.0,17.0,14.0
14,1,10,30,2,0,63,4,1.0,1.0,12,JUALAN PULSA PAKET DATA ,0.0,1.0,11,1.0,16.0,12.0
14,1,10,32,2,0,1,1,1.0,2.0,12,PEDAGANG LEMANG,0.0,1.0,11,1.0,1.0,12.0
14,1,10,32,1,0,96,1,1.0,1.0,24,SALON,0.0,0.0,11,1.0,4.0,24.0
14,1,10,31,2,0,41,2,1.0,2.0,12,WARUNG BARANG HARIAN,0.0,2.0,11,1.0,1.0,12.0
14,1,10,32,1,0,90,2,1.0,1.0,08,USAHA JAHIT,0.0,0.0,11,2.0,7.0,8.0
14,1,10,31,1,0,41,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,11,1.0,1.0,3.0
14,1,10,32,2,0,8,2,1.0,1.0,14,PEDAGANG LONTONG,0.0,1.0,11,1.0,1.0,14.0
14,1,10,32,2,0,13,1,1.0,1.0,03,KEBUN CABE,0.0,2.0,11,1.0,1.0,3.0
14,1,10,32,2,0,23,2,1.0,1.0,14,KANTIN SEKOLAH,0.0,1.0,11,1.0,1.0,14.0
14,1,10,32,2,0,22,1,1.0,1.0,14,KEDAI KOPI,0.0,1.0,11,1.0,1.0,14.0
14,1,10,32,2,0,25,2,1.0,1.0,12,KONTER PULSA,0.0,0.0,01,1.0,31.0,12.0
14,1,10,33,2,0,56,1,1.0,1.0,22,PRAKTEK DOKTER,0.0,0.0,01,3.0,32.0,22.0
14,1,10,32,2,0,40,1,1.0,1.0,10,DEPOT AIR ISI ULANG,0.0,0.0,11,1.0,1.0,10.0
14,1,10,31,2,0,39,1,1.0,1.0,19,USAHA FOTOCOPY,1.0,1.0,11,1.0,1.0,19.0
14,1,10,31,2,0,73,1,1.0,1.0,12,WARUNG BARANG HARIAN,0.0,2.0,11,1.0,1.0,12.0
14,1,10,32,2,0,17,1,1.0,1.0,13,TOKO BANGUNAN,5.0,1.0,02,4.0,1.0,13.0
14,1,10,33,1,0,96,1,1.0,1.0,12,PERDAGANGAN JUAL MADU,5.0,0.0,10,2.0,4.0,12.0
14,1,10,33,1,0,58,3,1.0,1.0,03,PEMBIBITAN SAWIT MILIK SENDIRI,0.0,0.0,10,1.0,4.0,3.0
14,1,10,32,2,0,53,1,1.0,1.0,09,BENGKEL LAS,1.0,0.0,11,2.0,1.0,9.0
14,1,10,33,3,0,1,2,1.0,1.0,14,MENJUAL KUE,0.0,0.0,11,1.0,4.0,14.0
14,1,10,32,2,0,19,2,1.0,1.0,08,UKM PEMBUATAN SUSU KEDELAI,0.0,2.0,11,1.0,13.0,8.0
14,1,10,33,1,0,94,2,1.0,1.0,12,BERJUALAN ONLINE,0.0,0.0,11,1.0,4.0,12.0
14,1,10,32,2,0,28,1,1.0,1.0,03,PETANI KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,10,31,2,0,59,2,1.0,1.0,12,WARUNG BARANG HARIAN,0.0,2.0,11,1.0,1.0,12.0
14,1,10,31,2,0,66,2,1.0,1.0,12,WARUNG HARIAN,0.0,1.0,11,1.0,1.0,12.0
14,1,10,33,2,0,27,1,1.0,1.0,12,BENGKEL MOBIL,4.0,0.0,01,3.0,1.0,12.0
14,1,10,33,2,0,41,1,1.0,1.0,12,FOTOCOPY DAN ATK,0.0,0.0,11,1.0,1.0,12.0
14,1,10,33,2,0,42,2,1.0,1.0,14,JUALAN JUS,0.0,0.0,11,1.0,4.0,14.0
14,1,10,32,2,0,74,1,1.0,1.0,13,PENGEPUL BESI BEKAS,1.0,0.0,11,2.0,1.0,13.0
14,1,10,32,2,0,76,2,1.0,1.0,22,TOKO OBAT,0.0,1.0,11,1.0,3.0,22.0
14,1,10,32,2,0,77,1,1.0,1.0,14,KANTIN SEKOLAH,1.0,0.0,11,1.0,1.0,14.0
14,1,10,33,3,0,10,2,1.0,1.0,12,BERDAGANGAN KEPASAR-PASAR,0.0,1.0,11,1.0,1.0,12.0
14,1,10,33,3,0,26,2,1.0,1.0,12,MENJUAL HP DITOKO SENDIRI,4.0,0.0,10,2.0,8.0,12.0
14,1,10,31,3,0,7,2,1.0,1.0,13,JASA ANGKUTAN,0.0,0.0,11,1.0,1.0,13.0
14,1,10,31,3,0,8,4,1.0,3.0,05,JUAL BELI KERBAU,0.0,0.0,11,3.0,1.0,5.0
14,1,10,32,2,0,59,1,1.0,1.0,03,PETANI SAWIT,0.0,0.0,11,1.0,1.0,3.0
14,1,10,33,3,0,28,2,1.0,1.0,14,MENJUAL MAKANAN DAN MINUMAN,2.0,0.0,01,1.0,4.0,14.0
14,1,10,34,1,0,46,2,1.0,1.0,12,JUALAN ONLINE,0.0,0.0,11,1.0,8.0,12.0
14,1,10,32,2,0,85,3,1.0,1.0,14,KEDAI KOPI,0.0,0.0,11,1.0,15.0,14.0
14,1,10,31,3,0,22,3,1.0,1.0,24,SUPIR TRAVEL,0.0,0.0,11,1.0,1.0,24.0
14,1,10,32,2,0,90,1,1.0,1.0,12,USAHA AYAM POTONG,1.0,0.0,11,2.0,1.0,12.0
14,1,10,32,2,0,88,2,1.0,1.0,14,KEDAI KOPI,0.0,1.0,11,1.0,1.0,14.0
14,1,10,35,1,0,42,2,1.0,1.0,12,BERJUALAN KERUPUK SAGU,0.0,0.0,11,1.0,1.0,12.0
14,1,10,32,3,0,2,2,1.0,1.0,12,KEDAI HARIAN,0.0,2.0,11,2.0,7.0,12.0
14,1,10,32,3,0,27,1,1.0,1.0,24,JUAL BELI KAYU BALOK,3.0,0.0,11,1.0,1.0,24.0
14,1,10,32,3,0,17,1,1.0,1.0,12,CUCIAN MOTOR DAN MOBIL,4.0,0.0,11,2.0,7.0,12.0
14,1,10,32,2,0,79,2,1.0,1.0,14,PEDAGANG GORENGAN,0.0,0.0,11,1.0,1.0,14.0
14,1,10,34,2,0,34,1,1.0,1.0,12,WARUNG HARIAN,2.0,0.0,11,1.0,8.0,12.0
14,1,10,34,2,0,51,1,1.0,1.0,22,KLINIK,12.0,0.0,01,4.0,3.0,22.0
14,1,10,34,2,0,27,1,1.0,1.0,12,JUAL KACAMATA DENGAN RESEP,0.0,1.0,01,1.0,4.0,12.0
14,1,10,34,2,0,40,1,1.0,1.0,08,MENJAHIT,0.0,0.0,11,1.0,4.0,8.0
14,1,10,32,3,0,5,2,1.0,1.0,12,KEDAI HARIAN,0.0,1.0,11,1.0,2.0,12.0
14,1,10,35,1,0,11,2,1.0,1.0,12,JUALAN ONLINE CINCANG UBI,0.0,0.0,11,1.0,3.0,12.0
14,1,10,35,1,0,74,1,1.0,1.0,05,PETERNAK PUYUH PETELOR,0.0,1.0,11,2.0,1.0,5.0
14,1,10,34,1,0,5,4,1.0,1.0,14,MENJAGA CAFE,0.0,0.0,11,1.0,4.0,14.0
14,1,10,32,3,0,12,2,1.0,1.0,12,KEDAI BARANG HARIAN,0.0,2.0,11,1.0,1.0,12.0
14,1,10,35,1,0,71,1,1.0,2.0,03,BERKEBUN SAWIT,0.0,0.0,11,1.0,2.0,3.0
14,1,10,35,1,0,85,1,1.0,1.0,03,KEBUN SAWIT,0.0,0.0,11,2.0,1.0,3.0
14,1,10,32,3,0,25,2,1.0,1.0,14,USAHA DAGANG PECEL LELE,1.0,1.0,11,2.0,7.0,14.0
14,1,10,35,2,0,51,1,1.0,2.0,03,MOTONG KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,10,35,1,0,18,2,1.0,1.0,24,LAUNDRY,3.0,1.0,11,1.0,5.0,24.0
14,1,10,35,2,0,112,2,1.0,1.0,12,BERJUALAN PRODUK HNI,0.0,0.0,11,2.0,13.0,12.0
14,1,10,33,3,0,109,2,1.0,1.0,01,BERJUALAN MAKANAN MINUMAN DAN CATERING,1.0,0.0,10,2.0,4.0,1.0
14,1,10,35,2,0,5,3,1.0,1.0,24,JASA SETRIKA,0.0,0.0,11,1.0,1.0,24.0
14,1,10,35,2,0,9,2,1.0,1.0,14,JUALAN MISO (MAKANAN),0.0,0.0,11,1.0,12.0,14.0
14,1,10,32,3,0,57,1,1.0,1.0,13,TOKE SAWIT,3.0,0.0,11,2.0,7.0,13.0
14,1,10,38,1,0,46,1,1.0,1.0,12,JUALAN TERNAK,0.0,1.0,11,2.0,1.0,12.0
14,1,10,38,1,0,98,3,1.0,1.0,14,PEMILIK CAFEQ,2.0,1.0,11,1.0,15.0,14.0
14,1,10,35,2,0,3,2,1.0,1.0,12,JUAL PILSA (COUNTER),0.0,0.0,11,1.0,8.0,12.0
14,1,10,38,1,0,116,1,1.0,1.0,03,PETANI SAWIT,2.0,0.0,11,2.0,1.0,3.0
14,1,10,38,1,0,115,2,1.0,1.0,19,PELAMINAN,4.0,0.0,11,2.0,5.0,19.0
14,1,10,38,1,0,125,1,1.0,1.0,23,SANGGAR SENAM,0.0,1.0,11,1.0,3.0,23.0
14,1,10,38,2,0,44,1,1.0,1.0,14,PEDAGANG MAKANAN AYAM PENYET,2.0,0.0,07,2.0,7.0,14.0
14,1,10,38,2,0,78,1,1.0,1.0,08,TERALIS,4.0,0.0,01,2.0,1.0,8.0
14,1,10,38,1,0,97,4,1.0,1.0,12,JUALAN TERNAK,0.0,0.0,11,3.0,1.0,12.0
14,1,10,38,1,0,124,5,1.0,1.0,24,SALON,0.0,0.0,11,1.0,7.0,24.0
14,1,10,38,2,0,93,1,1.0,1.0,12,PEDAGANG MINYAK (BBM),1.0,0.0,11,2.0,1.0,12.0
14,1,10,38,2,0,106,1,1.0,1.0,03,PETANI SAWIT LAHAN SENDIRI,1.0,0.0,11,1.0,1.0,3.0
14,1,10,38,2,0,117,1,1.0,1.0,12,PEDAGANG TERNAK,1.0,0.0,02,1.0,3.0,12.0
14,1,10,38,2,0,116,2,1.0,1.0,24,SALON,0.0,0.0,11,1.0,3.0,24.0
14,1,10,36,3,0,42,4,1.0,1.0,03,PETANI KARET MILIK SENDIRI,0.0,0.0,11,1.0,1.0,3.0
14,1,10,38,2,0,154,1,1.0,1.0,12,PENGUSAHA MEBEL SENDIRI,2.0,1.0,11,2.0,5.0,12.0
14,1,10,38,2,0,156,1,1.0,1.0,08,USAHA LEMARI KACA,0.0,0.0,11,1.0,3.0,8.0
14,1,10,38,2,0,68,1,1.0,1.0,07,KONTRAKTOR,5.0,0.0,11,2.0,3.0,7.0
14,1,10,38,1,0,139,4,1.0,1.0,16,BRLINK,1.0,0.0,01,1.0,3.0,16.0
14,1,10,38,1,0,160,3,1.0,1.0,19,PELAMINAN,3.0,1.0,11,3.0,7.0,19.0
14,1,10,38,2,0,20,1,1.0,1.0,12,JUALAN ONLINE,0.0,0.0,11,1.0,15.0,12.0
14,1,10,38,2,0,25,2,1.0,1.0,12,JUALAN BAJU SENDIRI,0.0,0.0,07,1.0,4.0,12.0
14,1,10,38,2,0,102,2,1.0,1.0,24,LAUNDRY,0.0,0.0,11,1.0,1.0,24.0
14,1,10,38,2,0,35,4,1.0,1.0,19,USAHA PELAMINAN,2.0,0.0,11,2.0,7.0,19.0
14,1,10,41,2,0,71,2,1.0,1.0,14,PENJUAL GORENGAN,0.0,1.0,11,1.0,2.0,14.0
14,1,10,38,2,0,114,2,1.0,1.0,24,LAUNDRY,1.0,0.0,11,1.0,1.0,24.0
14,1,10,38,2,0,200,1,1.0,1.0,12,PEDAGANG BARANG HARIAN,1.0,1.0,02,1.0,1.0,12.0
14,1,10,38,2,0,38,1,1.0,1.0,03,PETANI SAWIT LAHAN SENDIRI,4.0,0.0,11,3.0,1.0,3.0
14,1,10,41,1,0,19,2,1.0,1.0,08,MENJAHIT PAKAIAN,0.0,0.0,11,1.0,3.0,8.0
14,1,10,38,1,0,33,2,1.0,1.0,12,PEDAGANG BARANG HARIAN,0.0,0.0,11,1.0,8.0,12.0
14,1,10,38,1,0,40,3,1.0,1.0,12,JUALAN ONLINE,0.0,0.0,11,1.0,8.0,12.0
14,1,10,38,1,0,27,1,1.0,1.0,12,USAHA MATERIAL BANGUNAN,10.0,0.0,01,2.0,1.0,12.0
14,1,11,2,3,0,59,1,1.0,1.0,12,TOKE SAWIT,2.0,0.0,11,1.0,1.0,12.0
14,1,11,2,3,0,54,1,1.0,1.0,12,TOKE KARET,4.0,0.0,11,1.0,1.0,12.0
14,1,11,2,3,0,56,1,1.0,1.0,24,JASA PENGAMBIL KELAPA,0.0,0.0,11,1.0,1.0,24.0
14,1,11,2,3,0,57,1,1.0,1.0,08,PENJAHIT/TAYLOR,0.0,0.0,11,1.0,1.0,8.0
14,1,11,2,1,0,33,2,1.0,1.0,01,PETANI PADI,0.0,3.0,11,1.0,1.0,1.0
14,1,11,2,1,0,44,2,1.0,1.0,01,PERTANIAN PADI,0.0,4.0,10,1.0,1.0,1.0
14,1,11,2,1,0,51,1,1.0,1.0,03,PERKEBUNAN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,11,2,1,0,52,1,1.0,1.0,03,PETANI KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,11,2,1,0,39,1,1.0,1.0,03,PETANI KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,11,2,1,0,68,1,1.0,1.0,07,TAMBANG EMAS,8.0,0.0,01,1.0,1.0,7.0
14,1,11,2,1,0,77,1,1.0,1.0,10,DEPOT AIR MINUM ISI ULANG,0.0,0.0,01,1.0,1.0,10.0
14,1,11,2,1,0,56,2,1.0,1.0,01,PETANI PADI ,0.0,3.0,11,1.0,1.0,1.0
14,1,11,2,1,0,69,2,1.0,1.0,01,PETANI PADI,0.0,0.0,11,1.0,1.0,1.0
14,1,11,2,1,0,74,1,1.0,1.0,03,PETANI KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,11,2,1,0,67,2,1.0,1.0,01,PETANI PADI,0.0,0.0,11,1.0,1.0,1.0
14,1,11,2,1,0,71,1,1.0,1.0,14,PEDAGANG SATE,3.0,0.0,11,1.0,1.0,14.0
14,1,10,38,2,0,170,2,1.0,1.0,22,PRAKTEK DOKTER GIGI,0.0,0.0,10,1.0,3.0,22.0
14,1,11,1,2,0,10,3,1.0,1.0,05,TERNAK AYAM,0.0,0.0,11,2.0,8.0,5.0
14,1,10,41,1,0,16,4,1.0,1.0,24,USAHA LOUNDRY,1.0,0.0,11,1.0,1.0,24.0
14,1,10,38,2,0,174,1,1.0,1.0,03,USAHA KEBUN SAWIT,2.0,0.0,11,2.0,1.0,3.0
14,1,11,2,1,0,3,1,1.0,1.0,03,PERKEBUNAN SAWIT,0.0,3.0,10,1.0,1.0,3.0
14,1,11,2,1,0,11,1,1.0,1.0,07,TAMBANG EMAS MANUAL,0.0,0.0,11,2.0,1.0,7.0
14,1,11,2,1,0,12,1,1.0,1.0,01,PERTANIAN PADI,0.0,0.0,11,1.0,1.0,1.0
14,1,11,2,1,0,14,1,1.0,1.0,24,PANGKAS RAMBUT,2.0,0.0,01,2.0,1.0,24.0
14,1,11,2,1,0,7,1,1.0,1.0,14,WARUNG HARIAN,0.0,2.0,10,2.0,1.0,14.0
14,1,11,2,1,0,8,2,1.0,1.0,03,PERKEBUNAN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,11,2,1,0,16,1,1.0,1.0,07,TAMBANG EMAS MANUAL,4.0,0.0,11,1.0,1.0,7.0
14,1,11,2,1,0,49,1,1.0,1.0,12,TOKE KARET,5.0,0.0,11,2.0,1.0,12.0
14,1,11,2,1,0,55,2,1.0,1.0,01,PERTANIAN PADI,0.0,3.0,11,1.0,1.0,1.0
14,1,11,2,1,0,81,2,1.0,1.0,08,PENJUAL/PEMBUAT LEMARI/RAK,2.0,0.0,11,2.0,1.0,8.0
14,1,11,2,2,0,12,2,1.0,1.0,08,PENJAHIT PAKAIAN,0.0,0.0,11,1.0,1.0,8.0
14,1,11,2,1,0,78,1,1.0,1.0,12,BENGKEL MOTOR,0.0,0.0,11,1.0,1.0,12.0
14,1,11,2,2,0,3,1,1.0,1.0,11,TUKANG BANGUNAN,4.0,0.0,11,1.0,1.0,11.0
14,1,11,2,1,0,9,1,1.0,1.0,11,TUKANG BANGUNAN,3.0,0.0,10,2.0,1.0,11.0
14,1,11,2,1,0,10,1,1.0,1.0,03,PERKEBUNAN SAWIT,0.0,0.0,10,2.0,1.0,3.0
14,1,11,2,1,0,26,2,1.0,1.0,01,PETANI PADI,0.0,2.0,11,1.0,1.0,1.0
14,1,11,2,1,0,22,2,1.0,1.0,01,PERTANIAN PADI,0.0,4.0,10,1.0,1.0,1.0
14,1,11,2,1,0,4,1,1.0,1.0,24,PEMBUAT JALUR/PERAHU,3.0,0.0,11,2.0,1.0,24.0
14,1,11,2,1,0,5,1,1.0,1.0,03,PERKEBUNAN SAWIT,5.0,0.0,01,2.0,1.0,3.0
14,1,11,2,1,0,6,1,1.0,1.0,03,PERKEBUNAN SAWIT,0.0,0.0,11,2.0,1.0,3.0
14,1,11,2,1,0,17,1,1.0,1.0,03,PERKEBUNAN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,11,2,2,0,11,1,1.0,1.0,14,DAGANG ES TEBU,0.0,0.0,11,1.0,1.0,14.0
14,1,10,41,2,0,28,1,1.0,2.0,12,PEDAGANG ABRANG HARIAN,0.0,1.0,02,3.0,1.0,12.0
14,1,10,41,2,0,37,1,1.0,1.0,08,CETAK BATAKO,0.0,0.0,11,1.0,1.0,8.0
14,1,11,3,1,0,102,1,1.0,1.0,03,KEBUN SAWIT,0.0,0.0,11,1.0,11.0,3.0
14,1,11,3,1,0,89,1,1.0,1.0,03,PETANI KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,11,2,1,0,19,1,1.0,1.0,03,PERKEBUNAN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,11,3,2,0,2,1,1.0,1.0,14,JUALAN MAKANAN MINUMAN,0.0,0.0,11,1.0,1.0,14.0
14,1,11,3,2,0,12,1,1.0,1.0,03,PETANI KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,11,3,2,0,14,2,1.0,1.0,24,USAHA LOUNDRY,0.0,0.0,11,1.0,4.0,24.0
14,1,11,3,2,0,19,1,1.0,1.0,03,PETANI KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,11,3,2,0,20,1,1.0,1.0,12,BERDAGANG BARANG HARIAN,1.0,0.0,01,2.0,1.0,12.0
14,1,11,3,2,0,22,1,1.0,1.0,14,WARUNG MINUMAN,0.0,1.0,11,1.0,1.0,14.0
14,1,11,3,2,0,21,2,1.0,1.0,14,JUALAN MINUMAN,0.0,0.0,11,1.0,4.0,14.0
14,1,11,3,2,0,24,1,1.0,1.0,03,PETANI KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,11,3,2,0,37,1,1.0,1.0,12,TOKEH KARET,1.0,0.0,11,2.0,1.0,12.0
14,1,11,3,2,0,35,1,1.0,1.0,03,PETANI SAWIT,0.0,0.0,11,1.0,1.0,3.0
14,1,11,3,2,0,46,1,1.0,1.0,03,PETANI KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,11,3,2,0,51,1,1.0,1.0,03,PETANI KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,11,3,2,0,56,1,1.0,1.0,03,PETANI SAWIT,0.0,0.0,11,1.0,1.0,3.0
14,1,11,3,2,0,144,1,1.0,1.0,08,BENGKEL LAS,0.0,0.0,11,1.0,1.0,8.0
14,1,11,3,2,0,146,1,1.0,3.0,12,WARUNG HARIAN,0.0,0.0,11,1.0,1.0,12.0
14,1,11,3,2,0,133,1,1.0,1.0,03,KEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
